Price,Year
475000,28/10/17
1000000,28/10/17
761000,28/10/17
786000,28/10/17
693000,28/10/17
710000,28/10/17
770000,28/10/17
,28/10/17
645000,28/10/17
,28/10/17
3340000,28/10/17
,28/10/17
825000,28/10/17
2100000,28/10/17
2725000,28/10/17
1745000,28/10/17
814000,28/10/17
645000,28/10/17
445000,28/10/17
763000,28/10/17
610000,28/10/17
692000,28/10/17
640000,28/10/17
1290000,28/10/17
1326000,28/10/17
1700000,28/10/17
1240000,28/10/17
1020000,28/10/17
,28/10/17
1321000,28/10/17
1050000,28/10/17
1710000,28/10/17
716000,28/10/17
672000,28/10/17
397500,28/10/17
1170000,28/10/17
372000,28/10/17
860000,28/10/17
,28/10/17
,28/10/17
527000,28/10/17
1070000,28/10/17
900000,28/10/17
1133000,28/10/17
1122000,28/10/17
980000,28/10/17
484000,28/10/17
952000,28/10/17
695000,28/10/17
740000,28/10/17
885000,28/10/17
480000,28/10/17
881000,28/10/17
871000,28/10/17
1025000,28/10/17
1230000,28/10/17
520000,28/10/17
1190000,28/10/17
490000,28/10/17
625000,28/10/17
1235000,28/10/17
615000,28/10/17
1460000,28/10/17
1651000,28/10/17
1690000,28/10/17
1777000,28/10/17
1260000,28/10/17
1665000,28/10/17
600000,28/10/17
470000,28/10/17
468000,28/10/17
2210000,28/10/17
861000,28/10/17
1050000,29/04/17
1242000,29/04/17
1165000,29/04/17
,29/04/17
,29/04/17
905000,29/04/17
985000,29/04/17
723000,29/04/17
,29/04/17
1500000,29/04/17
1190000,29/04/17
1165000,29/04/17
1295000,29/04/17
910000,29/04/17
503000,29/04/17
,29/04/17
2120000,29/04/17
405000,29/04/17
,29/04/17
1005000,29/04/17
1316500,29/04/17
,29/04/17
1125000,29/04/17
440000,29/04/17
1525000,29/04/17
1670000,29/04/17
784500,29/04/17
485000,29/04/17
875000,29/04/17
1205000,29/04/17
2305000,29/04/17
1770000,29/04/17
1235000,29/04/17
725000,29/04/17
1640000,29/04/17
,29/04/17
809000,29/04/17
1510000,29/04/17
1210000,29/04/17
1275000,29/04/17
1292000,29/04/17
1165000,29/04/17
959000,29/04/17
965000,29/04/17
1251000,29/04/17
1205000,29/04/17
1190000,29/04/17
1315000,29/04/17
,29/04/17
580000,29/04/17
1470000,29/04/17
972000,29/04/17
505000,29/04/17
600000,29/04/17
575000,29/04/17
1650000,29/04/17
600000,29/04/17
1440000,29/04/17
955000,29/04/17
432000,29/04/17
1205000,29/04/17
,29/04/17
1320000,29/04/17
1128000,29/04/17
666000,29/04/17
765000,29/04/17
1235000,29/04/17
741000,29/04/17
,29/04/17
736000,29/04/17
1000000,29/04/17
,29/04/17
1601000,29/04/17
,29/04/17
1225000,29/04/17
1180000,29/04/17
1403000,29/04/17
835000,29/04/17
,29/04/17
490000,29/04/17
2450000,29/04/17
577000,29/04/17
510000,29/04/17
543000,29/04/17
742500,29/04/17
997000,29/04/17
490000,29/04/17
955000,29/04/17
819000,29/04/17
594000,29/04/17
886000,29/04/17
1105000,29/04/17
1305000,29/04/17
1244000,29/04/17
1245000,29/04/17
1270000,29/04/17
1650000,29/04/17
990000,29/04/17
1455000,29/04/17
1250000,29/04/17
710000,29/04/17
1790000,29/04/17
650000,29/04/17
1410000,29/04/17
761000,29/04/17
968000,29/04/17
,29/04/17
515000,29/04/17
685000,29/04/17
491000,29/04/17
460000,29/04/17
442000,29/04/17
477000,29/04/17
552000,29/04/17
602000,29/04/17
535000,29/04/17
665000,29/04/17
462000,29/04/17
585000,29/04/17
600000,29/04/17
745000,29/04/17
605000,29/04/17
621000,29/04/17
850000,29/04/17
521000,29/04/17
692000,29/04/17
772500,29/04/17
882000,29/04/17
960000,29/04/17
820000,29/04/17
1062000,29/04/17
981500,29/04/17
1700000,29/04/17
1355000,29/04/17
1880000,29/04/17
1545000,29/04/17
1955000,29/04/17
655000,29/04/17
,29/04/17
1412000,29/04/17
1420000,29/04/17
2410000,29/04/17
835000,29/04/17
1261000,29/04/17
780000,29/04/17
595000,29/04/17
632500,29/04/17
,29/04/17
860000,29/04/17
1140000,29/04/17
705000,29/04/17
765000,29/04/17
480000,29/04/17
450000,29/04/17
561000,29/04/17
550000,29/04/17
445000,29/04/17
599000,29/04/17
615000,29/04/17
553000,29/04/17
626000,29/04/17
,29/04/17
426500,29/04/17
812000,29/04/17
445000,29/04/17
730000,29/04/17
600000,29/04/17
725000,29/04/17
668000,29/04/17
543500,29/04/17
790000,29/04/17
765000,29/04/17
880000,29/04/17
1055000,29/04/17
,29/04/17
1060000,29/04/17
917000,29/04/17
1626500,29/04/17
1190000,29/04/17
526000,29/04/17
790500,29/04/17
790000,29/04/17
670000,29/04/17
600000,29/04/17
770000,29/04/17
910000,29/04/17
1315000,29/04/17
1360000,29/04/17
1193000,29/04/17
1510000,29/04/17
1174000,29/04/17
3520000,29/04/17
1632000,29/04/17
590000,29/04/17
935000,29/04/17
720000,29/04/17
970000,29/04/17
,29/04/17
780000,29/04/17
1100000,29/04/17
790000,29/04/17
1206000,29/04/17
880000,29/04/17
695000,29/04/17
705000,29/04/17
630000,29/04/17
860000,29/04/17
840000,29/04/17
1175000,29/04/17
555000,29/04/17
532000,29/04/17
725000,29/04/17
727000,29/04/17
1305000,29/04/17
,29/04/17
691000,29/04/17
606500,29/04/17
605000,29/04/17
465000,29/04/17
531500,29/04/17
520500,29/04/17
668500,29/04/17
670000,29/04/17
1452000,29/04/17
1060000,29/04/17
646000,29/04/17
570000,29/04/17
610000,29/04/17
730000,29/04/17
650500,29/04/17
,29/04/17
885000,29/04/17
773000,29/04/17
,29/04/17
2480000,29/04/17
2756000,29/04/17
785000,29/04/17
823500,29/04/17
590000,29/04/17
561000,29/04/17
560000,29/04/17
585500,29/04/17
520000,29/04/17
674000,29/04/17
830000,29/04/17
791000,29/04/17
755000,29/04/17
838000,29/04/17
2245000,29/04/17
1220000,29/04/17
1465000,29/04/17
1620000,29/04/17
1190000,29/04/17
432000,29/04/17
1236000,29/04/17
730000,29/04/17
376000,29/04/17
370000,29/04/17
330000,29/04/17
335000,29/04/17
358000,29/04/17
2070000,29/04/17
499000,29/04/17
1780000,29/04/17
500000,29/04/17
626000,29/04/17
820000,29/04/17
1630000,29/04/17
508000,29/04/17
691000,29/04/17
711000,29/04/17
553000,29/04/17
1185000,29/04/17
2365000,29/04/17
651500,29/04/17
1240000,29/04/17
955000,29/04/17
1680000,29/04/17
,29/04/17
685500,29/04/17
685000,29/04/17
1600000,29/04/17
1391000,29/04/17
981000,29/04/17
1460000,29/04/17
733000,29/04/17
2055000,29/04/17
1299999,29/04/17
1150000,29/04/17
1213000,29/04/17
1020000,29/04/17
1060000,29/04/17
891000,29/04/17
1260000,29/04/17
926000,29/04/17
560000,29/04/17
480700,29/04/17
2337000,29/04/17
1370000,29/04/17
1070000,29/04/17
1405000,29/04/17
737500,29/04/17
590000,29/04/17
940000,29/04/17
1050000,29/04/17
1290000,29/04/17
471250,29/04/17
1235000,29/04/17
1250000,29/04/17
648000,29/04/17
825000,29/04/17
1840000,29/04/17
,29/04/17
866000,29/04/17
799999,29/04/17
1380000,29/04/17
907500,29/04/17
690000,29/04/17
958000,29/04/17
485000,29/04/17
1110000,29/04/17
2250000,29/04/17
2700000,29/04/17
1375000,29/04/17
,29/04/17
1030000,29/04/17
1388000,29/04/17
888000,29/04/17
690000,29/04/17
620000,29/04/17
1100000,29/04/17
1055000,29/04/17
560000,29/04/17
,29/04/17
1075000,29/04/17
643500,29/04/17
1025000,29/04/17
505000,29/04/17
630000,29/04/17
1210000,29/04/17
911000,29/04/17
1590000,29/04/17
900000,29/04/17
716000,29/04/17
630000,29/04/17
615000,29/04/17
722500,29/04/17
716000,29/04/17
776000,29/04/17
937000,29/04/17
1170000,29/04/17
745500,29/04/17
1000000,29/04/17
782000,29/04/17
535000,29/04/17
325000,29/04/17
450000,29/04/17
615000,29/04/17
,29/04/17
920000,29/04/17
745000,29/04/17
1190000,29/04/17
1120000,29/04/17
380000,29/04/17
,29/04/17
2050000,29/04/17
595000,29/04/17
660500,29/04/17
610500,29/04/17
902000,29/04/17
1190000,29/04/17
920000,29/04/17
482000,29/04/17
2260000,29/04/17
420000,29/04/17
378000,29/04/17
710000,29/04/17
660000,29/04/17
692000,29/04/17
775000,29/04/17
571000,29/04/17
521000,29/04/17
571000,29/04/17
270000,29/04/17
507200,29/04/17
,29/04/17
772000,29/04/17
903000,29/04/17
1775000,29/04/17
1611000,29/04/17
706000,29/04/17
595000,29/04/17
646000,29/04/17
960000,29/04/17
1260000,29/04/17
1320000,29/04/17
922500,29/04/17
760000,29/04/17
655500,29/04/17
575000,29/04/17
1730000,29/04/17
880000,29/04/17
858000,29/04/17
951000,29/04/17
1201000,29/04/17
895000,29/04/17
750000,29/04/17
1330000,29/04/17
1630000,29/04/17
1175000,29/04/17
1045000,29/04/17
615000,29/04/17
465000,29/04/17
450000,29/04/17
420000,29/04/17
1060000,29/04/17
984000,29/04/17
455000,29/04/17
1455000,29/04/17
331000,29/04/17
950000,29/04/17
780000,29/07/17
670000,29/07/17
613000,29/07/17
340000,29/07/17
,29/07/17
627000,29/07/17
380000,29/07/17
631500,29/07/17
1185000,29/07/17
,29/07/17
1540000,29/07/17
1125000,29/07/17
1510000,29/07/17
3812000,29/07/17
1600000,29/07/17
950000,29/07/17
1755000,29/07/17
606000,29/07/17
537000,29/07/17
1500000,29/07/17
1435000,29/07/17
592000,29/07/17
900000,29/07/17
1780000,29/07/17
1260000,29/07/17
620000,29/07/17
600000,29/07/17
1215000,29/07/17
615000,29/07/17
790000,29/07/17
1831000,29/07/17
800000,29/07/17
381500,29/07/17
495000,29/07/17
950000,29/07/17
470000,29/07/17
586000,29/07/17
706000,29/07/17
550000,29/07/17
456000,29/07/17
555000,29/07/17
650000,29/07/17
,29/07/17
620000,29/07/17
683000,29/07/17
,29/07/17
501000,29/07/17
1150000,29/07/17
773500,29/07/17
1750500,29/07/17
835000,29/07/17
640000,29/07/17
682000,29/07/17
682000,29/07/17
600800,29/07/17
,29/07/17
920000,29/07/17
1690000,29/07/17
680000,29/07/17
1600000,29/07/17
1151000,29/07/17
480000,29/07/17
1050000,29/07/17
835500,29/07/17
560000,29/07/17
751000,29/07/17
1237500,29/07/17
976000,29/07/17
,29/07/17
1662500,29/07/17
591000,29/07/17
1400000,29/07/17
996000,29/07/17
1011000,29/07/17
770000,29/07/17
830000,29/07/17
455000,29/07/17
590000,29/07/17
470000,29/07/17
662000,29/07/17
390000,29/07/17
500000,29/07/17
745000,29/07/17
1130000,29/07/17
928000,29/07/17
1020000,29/07/17
617000,29/07/17
632000,29/07/17
,29/07/17
478000,29/07/17
1120000,29/07/17
1655000,29/07/17
970000,29/07/17
1225000,29/07/17
531000,29/07/17
508000,29/07/17
3300000,29/07/17
910000,29/07/17
815000,29/07/17
834500,29/07/17
920000,29/07/17
850000,29/07/17
930000,29/07/17
720000,29/07/17
1035000,29/07/17
1820000,29/07/17
710000,29/07/17
715000,29/07/17
655000,29/07/17
580000,29/07/17
500000,29/07/17
560000,29/07/17
503000,29/07/17
468000,29/07/17
1002000,29/07/17
1315000,29/07/17
1000000,29/07/17
550000,29/07/17
661000,29/07/17
861000,29/07/17
760000,29/07/17
890000,29/07/17
957000,29/07/17
266000,29/07/17
945000,29/07/17
450000,29/07/17
,29/07/17
955000,29/07/17
1200000,29/07/17
1130000,29/07/17
820000,29/07/17
760000,29/07/17
680000,29/07/17
629500,29/07/17
887500,29/07/17
900000,29/07/17
633000,29/07/17
860000,29/07/17
,29/07/17
580000,29/07/17
840000,29/07/17
1460000,29/07/17
901000,29/07/17
1535000,29/07/17
1257000,29/07/17
1200000,29/07/17
1260000,29/07/17
1200000,29/07/17
485000,29/07/17
618350,29/07/17
540000,29/07/17
620500,29/07/17
750000,29/07/17
1060000,29/07/17
1405000,29/07/17
3015000,29/07/17
1500000,29/07/17
725000,29/07/17
444000,29/07/17
544000,29/07/17
580500,29/07/17
710000,29/07/17
565500,29/07/17
1129000,29/07/17
,29/07/17
1210000,29/07/17
821000,29/07/17
,29/07/17
600000,29/07/17
422000,29/07/17
565000,29/07/17
300000,29/07/17
385000,29/07/17
427500,29/07/17
641000,29/07/17
668000,29/07/17
490000,29/07/17
800000,29/07/17
955000,29/07/17
635000,29/07/17
943000,29/07/17
1245000,29/07/17
920000,29/07/17
1320000,29/07/17
696000,29/07/17
600000,29/07/17
,29/07/17
,29/07/17
1635000,29/07/17
1406000,29/07/17
1640000,29/07/17
1001000,29/07/17
1030000,29/07/17
910000,29/07/17
1965000,29/07/17
881000,29/07/17
695000,29/07/17
681000,29/07/17
1610000,29/07/17
1515000,29/07/17
725000,29/07/17
813000,29/07/17
1260000,29/07/17
921000,29/07/17
1250000,29/07/17
,29/07/17
541000,29/07/17
565000,29/07/17
,29/07/17
942000,29/07/17
620000,29/07/17
801000,29/07/17
1722500,29/07/17
2730000,29/07/17
1030000,29/07/17
1485000,29/07/17
1045000,29/07/17
,29/07/17
905000,29/07/17
875000,29/07/17
670000,29/07/17
672000,29/07/17
1310000,29/07/17
666000,29/07/17
927000,29/07/17
905000,29/07/17
575500,29/07/17
,29/07/17
1400000,29/07/17
1005000,29/07/17
393200,29/07/17
460000,29/07/17
490000,29/07/17
1660000,29/07/17
1235000,29/07/17
590000,29/07/17
870000,29/07/17
880000,29/07/17
312000,29/07/17
730000,29/07/17
591000,29/07/17
612000,29/07/17
690000,29/07/17
645000,29/07/17
1090000,29/07/17
,29/07/17
555000,29/07/17
732000,29/07/17
1192000,29/07/17
481000,29/07/17
597000,29/07/17
475000,29/07/17
495000,29/07/17
590000,29/07/17
695000,29/07/17
760000,29/07/17
583500,29/07/17
585000,29/07/17
685000,29/07/17
693000,29/07/17
,29/07/17
1245000,29/07/17
867000,29/07/17
407000,29/07/17
590500,29/07/17
891000,29/07/17
615500,29/07/17
908000,29/07/17
1200000,29/07/17
1310000,29/07/17
930000,29/07/17
686000,29/07/17
755000,29/07/17
678000,29/07/17
482500,29/07/17
597000,29/07/17
821000,29/07/17
635000,29/07/17
1095000,29/07/17
601000,29/07/17
1285000,29/07/17
525300,29/07/17
910000,30/09/17
455500,30/09/17
1100000,30/09/17
505000,30/09/17
771000,30/09/17
800000,30/09/17
591000,30/09/17
780500,30/09/17
791000,30/09/17
970000,30/12/17
1025000,30/12/17
1950000,30/12/17
1160000,30/12/17
850000,30/12/17
718000,30/12/17
1681000,30/12/17
1183000,30/12/17
1000000,30/12/17
727500,30/12/17
1710000,30/12/17
555500,30/12/17
,30/12/17
,30/12/17
1960000,30/12/17
,30/12/17
910000,30/12/17
862000,30/12/17
652000,30/12/17
1740000,30/12/17
1185000,30/12/17
1389000,30/12/17
663000,30/12/17
1320500,30/12/17
1280000,30/12/17
,30/12/17
1420000,30/12/17
1182000,30/12/17
1420000,30/12/17
490000,30/12/17
,30/12/17
1758000,30/12/17
1570000,30/12/17
1300000,30/12/17
629000,30/12/17
669000,30/12/17
850000,30/12/17
825000,30/12/17
,30/12/17
5500000,30/12/17
1415000,30/12/17
1262000,30/12/17
1880000,30/12/17
,30/12/17
750000,30/12/17
1011000,30/12/17
1010000,30/12/17
970000,30/12/17
978000,30/12/17
970000,30/12/17
1255000,30/12/17
1182000,30/12/17
1470000,30/12/17
1225000,30/12/17
870000,30/12/17
1607500,30/12/17
679000,30/12/17
1827000,30/12/17
1855000,30/12/17
1950000,30/12/17
837000,30/12/17
3825000,30/12/17
567000,30/12/17
1391000,30/12/17
1580000,30/12/17
,30/12/17
711000,30/12/17
1222000,30/12/17
1100000,30/12/17
743000,30/12/17
1675000,30/12/17
1120000,30/12/17
620000,30/12/17
810000,30/12/17
955000,30/12/17
888000,30/12/17
,30/12/17
645000,30/12/17
799000,30/12/17
766000,30/12/17
962000,30/12/17
1090000,30/12/17
1010000,30/12/17
795000,30/12/17
587000,30/12/17
905000,30/12/17
965000,30/12/17
950000,30/12/17
,30/12/17
479250,30/12/17
380000,30/12/17
630000,30/12/17
688000,30/12/17
590500,30/12/17
567000,30/12/17
716000,30/12/17
640000,30/12/17
480000,30/12/17
517250,30/12/17
1245000,30/12/17
820000,30/12/17
720000,30/12/17
997000,30/12/17
655200,30/12/17
,30/12/17
3080000,30/12/17
580000,30/12/17
561000,30/12/17
912000,30/12/17
588000,30/12/17
700000,30/12/17
680000,30/12/17
839000,30/12/17
952000,30/12/17
1198000,30/12/17
868000,30/12/17
,30/12/17
1420000,30/12/17
740000,30/12/17
470000,30/12/17
558000,30/12/17
,30/12/17
,30/12/17
656000,30/12/17
735000,30/12/17
432000,30/12/17
300000,30/12/17
309000,30/12/17
610000,30/12/17
658000,30/12/17
768000,30/12/17
,30/12/17
,30/12/17
2200000,30/12/17
695000,30/12/17
412000,30/12/17
482000,30/12/17
755000,30/12/17
950000,30/12/17
640000,30/12/17
1325000,30/12/17
785000,30/12/17
1527000,30/12/17
760000,30/12/17
814250,30/12/17
569000,30/12/17
560000,30/12/17
,30/12/17
636000,30/12/17
672500,30/12/17
574000,30/12/17
1036000,30/12/17
605000,30/12/17
1200000,30/12/17
760000,30/12/17
616000,30/12/17
550000,30/12/17
620000,30/12/17
670000,30/12/17
2245000,30/12/17
1735000,30/12/17
,30/12/17
530000,30/12/17
637000,30/12/17
628000,30/12/17
1245000,30/12/17
885000,30/12/17
635000,30/12/17
554000,30/12/17
900000,30/12/17
790000,30/12/17
1002000,30/12/17
759000,30/12/17
835000,30/12/17
920000,30/12/17
876000,30/12/17
1215000,30/12/17
760000,30/12/17
838000,30/12/17
635000,30/12/17
671000,30/12/17
1515000,30/12/17
660000,30/12/17
690000,30/12/17
679000,30/12/17
911000,30/12/17
772500,30/12/17
850000,30/12/17
1006000,30/12/17
1100000,30/12/17
822500,30/12/17
2055000,30/12/17
660000,30/12/17
525000,30/12/17
640000,30/12/17
658000,30/12/17
1051000,30/12/17
687000,30/12/17
1430000,30/12/17
666000,30/12/17
,30/12/17
700000,30/12/17
1405000,30/12/17
596000,30/12/17
505000,30/12/17
586000,30/12/17
525000,30/12/17
660000,30/12/17
1220000,30/12/17
1395000,30/12/17
1432000,30/12/17
670000,30/12/17
635000,30/12/17
685000,30/12/17
1130000,30/12/17
580000,30/12/17
975000,30/12/17
740000,30/12/17
,30/12/17
505000,30/12/17
,30/12/17
,30/12/17
1150000,30/12/17
770000,30/12/17
830000,30/12/17
665000,30/12/17
675000,30/12/17
702500,30/12/17
1250000,30/12/17
439000,30/12/17
381000,30/12/17
707000,30/12/17
640000,30/12/17
700000,30/12/17
600000,30/12/17
665000,30/12/17
570000,30/12/17
510000,30/12/17
1160000,30/12/17
471000,30/12/17
695000,30/12/17
,30/12/17
420000,30/12/17
895000,30/12/17
825000,30/12/17
,30/12/17
2830000,30/12/17
112000,30/12/17
1820000,30/12/17
1730000,30/12/17
518000,30/12/17
920000,30/12/17
598000,30/12/17
518000,30/12/17
482500,30/12/17
572500,30/12/17
595000,30/12/17
1500000,30/12/17
700000,30/12/17
637500,30/12/17
751000,30/12/17
699000,30/12/17
700500,30/12/17
740000,30/12/17
1020000,30/12/17
1075000,30/12/17
1151000,30/12/17
541500,30/12/17
907000,30/12/17
1490000,30/12/17
930000,30/12/17
1856000,30/12/17
1240000,30/12/17
1240000,30/12/17
1215000,30/12/17
742500,30/12/17
825000,30/12/17
801000,30/12/17
1437000,30/12/17
1590000,30/12/17
625000,30/12/17
1090000,30/12/17
660000,30/12/17
1025000,30/12/17
530000,30/12/17
1585000,30/12/17
,30/12/17
1315000,30/12/17
1120000,30/12/17
675500,30/12/17
1000000,30/12/17
1102000,30/12/17
810000,30/12/17
520000,30/12/17
826000,30/12/17
,30/12/17
1015000,30/12/17
464000,30/12/17
670000,30/12/17
650000,30/12/17
797000,30/12/17
1362000,30/12/17
,30/12/17
,30/12/17
765000,30/12/17
383000,30/12/17
612000,30/12/17
1185000,30/12/17
723000,30/12/17
985000,30/12/17
760000,30/12/17
1455000,30/12/17
1575000,30/12/17
900000,30/12/17
562000,30/12/17
900000,30/12/17
700500,30/12/17
560000,30/12/17
455000,30/12/17
810000,30/12/17
920000,30/12/17
865000,30/12/17
585000,30/12/17
770000,30/12/17
775000,30/12/17
600000,30/12/17
669000,30/12/17
890000,30/12/17
698000,30/12/17
1490000,30/12/17
1182000,30/12/17
1710000,30/12/17
1145000,30/12/17
1000000,30/12/17
530000,30/12/17
1246000,30/12/17
805000,30/12/17
1380000,30/12/17
956000,30/12/17
1017500,30/12/17
720000,30/12/17
,30/12/17
635000,30/12/17
1410000,30/12/17
435000,30/12/17
810000,30/12/17
676000,30/12/17
711000,30/12/17
616000,30/12/17
697000,30/12/17
412500,30/12/17
,30/12/17
981000,30/12/17
770000,30/12/17
1300000,30/12/17
347500,30/12/17
1060000,30/12/17
505000,30/12/17
1310000,30/12/17
496000,30/12/17
499500,30/12/17
450000,30/12/17
516500,30/12/17
1155500,30/12/17
697000,30/12/17
690000,30/12/17
