Price,Year
,19/11/2016
663000,19/11/2016
657500,19/11/2016
445000,19/11/2016
1180000,19/11/2016
,19/11/2016
2450000,19/11/2016
1590000,19/11/2016
1401000,19/11/2016
725000,19/11/2016
605000,19/11/2016
950000,19/11/2016
715000,19/11/2016
1660000,19/11/2016
,19/11/2016
590000,19/11/2016
830000,19/11/2016
593000,19/11/2016
970000,19/11/2016
400000,19/11/2016
1455000,19/11/2016
1345000,19/11/2016
865000,19/11/2016
450000,19/11/2016
,19/11/2016
461000,19/11/2016
751000,19/11/2016
442000,19/11/2016
,19/11/2016
695000,19/11/2016
1260000,19/11/2016
700000,19/11/2016
2240000,19/11/2016
1275000,19/11/2016
1110000,19/11/2016
1340000,19/11/2016
925000,19/11/2016
,19/11/2016
601000,19/11/2016
560000,19/11/2016
552000,19/11/2016
755000,19/11/2016
1350000,19/11/2016
,19/11/2016
,19/11/2016
4240000,19/11/2016
,19/11/2016
,19/11/2016
1870000,19/11/2016
,19/11/2016
1700000,19/11/2016
1460000,19/11/2016
1850000,19/11/2016
,19/11/2016
780000,19/11/2016
421000,19/11/2016
337000,19/11/2016
262000,19/11/2016
690000,19/11/2016
1460000,19/11/2016
,19/11/2016
430000,19/11/2016
465000,19/11/2016
3120000,19/11/2016
675000,19/11/2016
1290000,19/11/2016
1265000,19/11/2016
690000,19/11/2016
1815000,19/11/2016
626000,19/11/2016
850000,19/11/2016
849000,19/11/2016
639000,19/11/2016
605000,19/11/2016
960000,19/11/2016
600000,19/11/2016
860000,19/11/2016
1619000,19/11/2016
2782000,19/11/2016
1333000,19/11/2016
825000,19/11/2016
1110000,19/11/2016
855100,19/11/2016
905000,19/11/2016
1201000,19/11/2016
1095000,19/11/2016
1010000,19/11/2016
992000,19/11/2016
850000,19/11/2016
907000,19/11/2016
805000,19/11/2016
1365000,19/11/2016
1185000,19/11/2016
770000,19/11/2016
1190000,19/11/2016
1010000,19/11/2016
1266000,19/11/2016
620000,19/11/2016
1715000,19/11/2016
1396500,19/11/2016
422000,19/11/2016
1474000,19/11/2016
1340000,19/11/2016
980000,19/11/2016
826000,19/11/2016
970000,19/11/2016
1155000,19/11/2016
1470000,19/11/2016
765000,19/11/2016
1005000,19/11/2016
,19/11/2016
1641000,19/11/2016
,19/11/2016
655000,19/11/2016
770000,19/11/2016
1225000,19/11/2016
1200500,19/11/2016
475000,19/11/2016
905000,19/11/2016
1510000,19/11/2016
1330000,19/11/2016
1080000,19/11/2016
1466000,19/11/2016
1717500,19/11/2016
1265000,19/11/2016
401000,19/11/2016
2375000,19/11/2016
540000,19/11/2016
818000,19/11/2016
474000,19/11/2016
650000,19/11/2016
815000,19/11/2016
765000,19/11/2016
,19/11/2016
910000,19/11/2016
980000,19/11/2016
1315000,19/11/2016
,19/11/2016
528888,19/11/2016
780000,19/11/2016
950000,19/11/2016
352000,19/11/2016
791000,19/11/2016
905000,19/11/2016
480000,19/11/2016
767000,19/11/2016
871000,19/11/2016
2000000,19/11/2016
646000,19/11/2016
950000,19/11/2016
1145000,19/11/2016
569000,19/11/2016
777000,19/11/2016
1626000,19/11/2016
490000,19/11/2016
1354000,19/11/2016
570000,19/11/2016
1200000,19/11/2016
650000,19/11/2016
,19/11/2016
2142000,19/11/2016
780000,19/11/2016
565000,19/11/2016
565000,19/11/2016
891000,19/11/2016
1450000,19/11/2016
486000,19/11/2016
460000,19/11/2016
,19/11/2016
567500,19/11/2016
660000,19/11/2016
1035000,19/11/2016
680000,19/11/2016
550000,19/11/2016
757500,19/11/2016
4400000,19/11/2016
795000,19/11/2016
2650000,19/11/2016
750000,19/11/2016
605000,19/11/2016
930000,19/11/2016
880000,19/11/2016
1050000,19/11/2016
1190000,19/11/2016
,19/11/2016
1703000,19/11/2016
620000,19/11/2016
562500,19/11/2016
,19/11/2016
582000,19/11/2016
567000,19/11/2016
550000,19/11/2016
685000,19/11/2016
585000,19/11/2016
620000,19/11/2016
660000,19/11/2016
2290000,19/11/2016
2290000,19/11/2016
1120000,19/11/2016
,19/11/2016
1220000,19/11/2016
975000,19/11/2016
1211000,19/11/2016
505000,19/11/2016
874000,19/11/2016
1427000,19/11/2016
295000,19/11/2016
383000,19/11/2016
1164000,19/11/2016
315000,19/11/2016
4000000,19/11/2016
2800000,19/11/2016
470000,19/11/2016
610000,19/11/2016
1041000,19/11/2016
675000,19/11/2016
,19/11/2016
,19/11/2016
925000,19/11/2016
1005000,19/11/2016
771000,19/11/2016
1200000,19/11/2016
740000,19/11/2016
420000,19/11/2016
913000,19/11/2016
440000,19/11/2016
1270000,19/11/2016
1172000,19/11/2016
1500000,19/11/2016
830000,19/11/2016
758000,19/11/2016
710000,19/11/2016
1401000,19/11/2016
630000,19/11/2016
423500,22/05/2016
685000,22/05/2016
445000,22/05/2016
647000,22/05/2016
605100,22/05/2016
923000,22/05/2016
1900000,22/05/2016
,22/05/2016
,22/05/2016
,22/05/2016
1430000,22/05/2016
690000,22/05/2016
,22/05/2016
1500000,22/05/2016
1360000,22/05/2016
780000,22/05/2016
705000,22/05/2016
892500,22/05/2016
474000,22/05/2016
,22/05/2016
,22/05/2016
3290000,22/05/2016
1389000,22/05/2016
,22/05/2016
1335000,22/05/2016
1455000,22/05/2016
1355000,22/05/2016
895000,22/05/2016
,22/05/2016
1041000,22/05/2016
940000,22/05/2016
1197000,22/05/2016
810000,22/05/2016
700000,22/05/2016
1230000,22/05/2016
1330000,22/05/2016
,22/05/2016
892800,22/05/2016
715000,22/05/2016
745000,22/05/2016
750250,22/05/2016
3900000,22/05/2016
1260000,22/05/2016
1110000,22/05/2016
2790000,22/05/2016
610000,22/05/2016
880000,22/05/2016
737000,22/05/2016
1720000,22/05/2016
1815000,22/05/2016
371000,22/05/2016
712000,22/05/2016
350000,22/05/2016
871000,22/05/2016
985000,22/05/2016
1250000,22/05/2016
542000,22/05/2016
1395000,22/05/2016
957000,22/05/2016
621000,22/05/2016
400000,22/05/2016
,22/05/2016
330000,22/05/2016
380000,22/05/2016
1280000,22/05/2016
680000,22/05/2016
2580000,22/05/2016
,22/05/2016
,22/05/2016
,22/05/2016
,22/05/2016
3150000,22/05/2016
1333000,22/05/2016
1950000,22/05/2016
1430000,22/05/2016
1610000,22/05/2016
1303500,22/05/2016
1415500,22/05/2016
1005000,22/05/2016
851500,22/05/2016
901000,22/05/2016
960000,22/05/2016
785000,22/05/2016
910000,22/05/2016
650000,22/05/2016
730000,22/05/2016
,22/05/2016
887500,22/05/2016
477500,22/05/2016
481500,22/05/2016
413000,22/05/2016
831000,22/05/2016
725000,22/05/2016
431000,22/05/2016
1075000,22/05/2016
,22/05/2016
406000,22/05/2016
1200000,22/05/2016
,22/05/2016
782000,22/05/2016
1007000,22/05/2016
463000,22/05/2016
372000,22/05/2016
435200,22/05/2016
,22/05/2016
1255000,22/05/2016
370000,22/05/2016
400000,22/05/2016
527000,22/05/2016
538000,22/05/2016
860000,22/05/2016
1620000,22/05/2016
1600000,22/05/2016
899000,22/05/2016
590000,22/05/2016
700000,22/05/2016
605000,22/05/2016
375000,22/05/2016
570000,22/05/2016
636500,22/05/2016
652000,22/05/2016
,22/05/2016
925000,22/05/2016
860000,22/05/2016
630000,22/05/2016
486500,22/05/2016
600000,22/05/2016
502500,22/05/2016
1150000,22/05/2016
676000,22/05/2016
750000,22/05/2016
565000,22/05/2016
647000,22/05/2016
625000,22/05/2016
591000,22/05/2016
,22/05/2016
1405000,22/05/2016
290000,22/05/2016
,22/05/2016
3020000,22/05/2016
1625000,22/05/2016
808000,22/05/2016
1031000,22/05/2016
646250,22/05/2016
1350000,22/05/2016
781000,22/05/2016
1765000,22/05/2016
1102000,22/05/2016
1065000,22/05/2016
1797000,22/05/2016
600000,22/05/2016
720000,22/05/2016
960000,22/05/2016
550000,22/05/2016
807000,22/05/2016
502000,22/05/2016
770000,22/05/2016
711000,22/05/2016
746000,22/05/2016
535000,22/05/2016
720000,22/05/2016
,22/05/2016
,22/05/2016
,22/05/2016
,22/05/2016
467000,22/05/2016
1060000,22/05/2016
900000,22/05/2016
927000,22/05/2016
,22/05/2016
820000,22/05/2016
,22/05/2016
480000,22/05/2016
,22/05/2016
692000,22/05/2016
825000,22/05/2016
300000,22/05/2016
,22/05/2016
430000,22/05/2016
765000,22/05/2016
726000,22/05/2016
981000,22/05/2016
670000,22/05/2016
867000,22/05/2016
405000,22/05/2016
1625000,22/05/2016
825000,22/05/2016
1050000,22/05/2016
710000,22/05/2016
872000,22/05/2016
1035000,22/05/2016
1760000,22/05/2016
975000,22/05/2016
995000,22/05/2016
823000,22/05/2016
462500,22/05/2016
1205000,22/05/2016
1340000,22/05/2016
810000,22/05/2016
723000,22/05/2016
550500,22/05/2016
2260000,22/05/2016
1130000,22/05/2016
1305000,22/05/2016
720000,22/05/2016
520000,22/05/2016
,22/05/2016
1540000,22/05/2016
986000,22/05/2016
771000,22/05/2016
921500,22/05/2016
760000,22/05/2016
490000,22/05/2016
787000,22/05/2016
1285000,22/05/2016
905000,22/05/2016
915000,22/05/2016
750000,22/05/2016
643000,22/05/2016
,22/05/2016
,22/05/2016
1270000,22/05/2016
765000,22/05/2016
905000,22/05/2016
436500,22/05/2016
391000,22/05/2016
2092500,22/05/2016
,22/05/2016
1880000,22/05/2016
812500,22/05/2016
667000,22/05/2016
646000,22/05/2016
,22/05/2016
1360000,22/05/2016
1615000,22/05/2016
,22/05/2016
392000,22/05/2016
540000,22/05/2016
803000,22/05/2016
1945000,22/05/2016
906000,22/05/2016
990000,22/05/2016
367000,22/05/2016
622500,22/05/2016
691000,22/05/2016
770000,22/05/2016
625000,22/05/2016
520000,22/05/2016
610000,22/05/2016
420000,22/05/2016
312000,22/05/2016
630000,22/05/2016
2130000,22/05/2016
950000,22/05/2016
571000,22/05/2016
835000,22/05/2016
470000,22/05/2016
457000,22/05/2016
591000,22/05/2016
665000,22/05/2016
1850000,22/05/2016
656000,22/05/2016
1650000,22/05/2016
720000,22/05/2016
1155000,22/05/2016
890000,22/05/2016
490000,22/05/2016
532500,22/05/2016
450000,22/05/2016
335000,22/05/2016
458000,22/05/2016
605000,22/05/2016
501000,22/05/2016
1050000,22/05/2016
,22/05/2016
445000,22/05/2016
880000,22/05/2016
920000,22/05/2016
820000,22/05/2016
682000,22/05/2016
645000,22/05/2016
765000,22/05/2016
652000,22/05/2016
922000,22/05/2016
850000,22/05/2016
705000,22/05/2016
709000,22/05/2016
1360000,22/05/2016
2050000,22/05/2016
788000,22/05/2016
1137500,22/05/2016
457000,22/08/2016
1135000,22/08/2016
805000,22/08/2016
510000,22/08/2016
612000,22/08/2016
185000,22/08/2016
800000,22/08/2016
728500,22/08/2016
931000,22/08/2016
988000,22/08/2016
1070000,22/08/2016
2752000,22/08/2016
,22/08/2016
700000,22/08/2016
1000000,22/08/2016
,22/08/2016
1201000,22/08/2016
2665000,22/08/2016
,22/08/2016
1801000,22/08/2016
,22/08/2016
1830000,22/08/2016
,22/08/2016
1325000,22/08/2016
1430000,22/08/2016
910000,22/08/2016
1698888,22/08/2016
1400000,22/08/2016
1150000,22/08/2016
1181000,22/08/2016
,22/08/2016
1241000,22/08/2016
2250000,22/08/2016
850800,22/08/2016
,22/08/2016
635000,22/08/2016
1532000,22/08/2016
,22/08/2016
,22/08/2016
1250000,22/08/2016
,22/08/2016
395000,22/08/2016
860000,22/08/2016
440000,22/08/2016
910000,22/08/2016
921500,22/08/2016
1150000,22/08/2016
,22/08/2016
720000,22/08/2016
1155500,22/08/2016
566500,22/08/2016
1560000,22/08/2016
1235000,22/08/2016
585000,22/08/2016
1071000,22/08/2016
3000000,22/08/2016
558000,22/08/2016
,22/08/2016
1185000,22/08/2016
,22/08/2016
2177000,22/08/2016
,22/08/2016
1280000,22/08/2016
983500,22/08/2016
1490000,22/08/2016
572000,22/08/2016
1115000,22/08/2016
870000,22/08/2016
760000,22/08/2016
,22/08/2016
1130000,22/08/2016
598000,22/08/2016
1120000,22/08/2016
870000,22/08/2016
,22/08/2016
530000,22/08/2016
682000,22/08/2016
713500,22/08/2016
1500000,22/08/2016
547000,22/08/2016
450000,22/08/2016
660000,22/08/2016
572000,22/08/2016
538000,22/08/2016
655000,22/08/2016
1474000,22/08/2016
1126000,22/08/2016
1640000,22/08/2016
500000,22/08/2016
515000,22/08/2016
498000,22/08/2016
346000,22/08/2016
,22/08/2016
510000,22/08/2016
,22/08/2016
457000,22/08/2016
1460000,22/08/2016
1605000,22/08/2016
712000,22/08/2016
1010000,22/08/2016
790000,22/08/2016
1122000,22/08/2016
661000,22/08/2016
757500,22/08/2016
910000,22/08/2016
703000,22/08/2016
510000,22/08/2016
2575000,22/08/2016
950000,22/08/2016
,22/08/2016
460000,22/08/2016
582000,22/08/2016
490000,22/08/2016
588500,22/08/2016
,22/08/2016
1150000,22/08/2016
,22/08/2016
805000,22/08/2016
1855000,22/08/2016
1377000,22/08/2016
568000,22/08/2016
,22/08/2016
706000,22/08/2016
2350000,22/08/2016
1385000,22/08/2016
856000,22/08/2016
612000,22/08/2016
527000,22/08/2016
450000,22/08/2016
1210000,22/08/2016
785000,22/08/2016
1223500,22/08/2016
845000,22/08/2016
1720000,22/08/2016
,22/08/2016
830000,22/08/2016
600000,22/08/2016
526000,22/08/2016
1365000,22/08/2016
1230000,22/08/2016
1370000,22/08/2016
,22/08/2016
1528000,22/08/2016
1580000,22/08/2016
1303000,22/08/2016
620000,22/08/2016
802500,22/08/2016
381000,22/08/2016
570000,22/08/2016
487000,22/08/2016
472000,22/08/2016
437000,22/08/2016
746000,22/08/2016
,22/08/2016
2605000,22/08/2016
1326000,22/08/2016
1420000,22/08/2016
1370000,22/08/2016
1680000,22/08/2016
2960000,22/08/2016
,22/08/2016
1300000,22/08/2016
,22/08/2016
1750000,22/08/2016
1540500,22/08/2016
440000,22/08/2016
945000,22/08/2016
,22/08/2016
860000,22/08/2016
355500,22/08/2016
451500,22/08/2016
531000,22/08/2016
1441000,22/08/2016
875000,22/08/2016
840000,22/08/2016
818000,22/08/2016
870000,22/08/2016
945000,22/08/2016
732000,22/08/2016
1000000,22/08/2016
,22/08/2016
1410000,22/08/2016
995000,22/08/2016
1015000,22/08/2016
540000,22/08/2016
,22/08/2016
,22/08/2016
1095000,22/08/2016
1121000,22/08/2016
990000,22/08/2016
1100000,22/08/2016
1300000,22/08/2016
1141000,22/08/2016
1851000,22/08/2016
610000,22/08/2016
596500,22/08/2016
670000,22/08/2016
1100000,22/08/2016
1811000,22/08/2016
427000,22/08/2016
,22/08/2016
,22/08/2016
850000,22/08/2016
890000,22/08/2016
1088000,22/08/2016
675500,22/08/2016
1123000,22/08/2016
650000,22/08/2016
860000,22/08/2016
335000,22/08/2016
670500,22/08/2016
1050000,22/08/2016
590000,22/08/2016
851500,22/08/2016
623500,22/08/2016
1645000,22/08/2016
945000,22/08/2016
306000,22/08/2016
1270000,22/08/2016
1105000,22/08/2016
965000,22/08/2016
1220000,22/08/2016
1100000,22/08/2016
,22/08/2016
1850000,22/08/2016
771000,22/08/2016
956000,22/08/2016
790000,22/08/2016
750000,22/08/2016
1430000,22/08/2016
2250000,22/08/2016
533000,22/08/2016
1200000,22/08/2016
460000,22/08/2016
403500,22/08/2016
1130000,22/08/2016
545000,22/08/2016
1250000,22/08/2016
360000,22/08/2016
,22/08/2016
1100000,22/08/2016
375000,22/08/2016
625000,22/08/2016
695000,22/08/2016
710000,22/08/2016
545000,22/08/2016
451500,22/08/2016
555000,22/08/2016
587000,22/08/2016
,22/08/2016
550000,22/08/2016
701000,22/08/2016
717000,22/08/2016
900000,22/08/2016
1620000,22/08/2016
1143000,22/08/2016
857000,22/08/2016
,22/08/2016
,22/08/2016
895000,22/08/2016
1210000,22/08/2016
1085000,22/08/2016
882000,22/08/2016
740000,22/08/2016
372500,22/08/2016
1902000,22/08/2016
988000,22/08/2016
623000,22/08/2016
925000,22/08/2016
700000,23/04/2016
,23/04/2016
662000,23/04/2016
577000,23/04/2016
485000,23/04/2016
590000,23/04/2016
1992000,23/04/2016
1291000,23/04/2016
,23/04/2016
1130000,23/04/2016
1430000,23/04/2016
,23/04/2016
,23/04/2016
790000,23/04/2016
695000,23/04/2016
,23/04/2016
,23/04/2016
735000,23/04/2016
400000,23/04/2016
1170000,23/04/2016
950000,23/04/2016
511000,23/04/2016
1170000,23/04/2016
795000,23/04/2016
815000,23/04/2016
705000,23/04/2016
800000,23/04/2016
998000,23/04/2016
1010000,23/04/2016
995000,23/04/2016
901000,23/04/2016
1060000,23/04/2016
870000,23/04/2016
476000,23/04/2016
,23/04/2016
840000,23/04/2016
,23/04/2016
2033000,23/04/2016
990000,23/04/2016
1100000,23/04/2016
340000,23/04/2016
627000,23/04/2016
1206000,23/04/2016
1285000,23/04/2016
720000,23/04/2016
685000,23/04/2016
1075000,23/04/2016
482500,23/04/2016
825000,23/04/2016
725000,23/04/2016
570000,23/04/2016
516000,23/04/2016
333100,23/04/2016
440000,23/04/2016
716000,23/04/2016
699000,23/04/2016
576000,23/04/2016
399500,23/04/2016
650000,23/04/2016
523000,23/04/2016
900000,23/04/2016
1391000,23/04/2016
452000,23/04/2016
990000,23/04/2016
,23/04/2016
546000,23/04/2016
895000,23/04/2016
440000,23/04/2016
850000,23/04/2016
525000,23/04/2016
527500,23/04/2016
736000,23/04/2016
638500,23/04/2016
1065000,23/04/2016
2300000,23/04/2016
937500,23/04/2016
991000,23/04/2016
587000,23/04/2016
,23/04/2016
425000,23/04/2016
575000,23/04/2016
490000,23/04/2016
,23/04/2016
1160000,23/04/2016
615000,23/04/2016
,23/04/2016
607000,23/04/2016
665000,23/04/2016
,23/04/2016
600000,23/04/2016
1100000,23/04/2016
825000,23/04/2016
680000,23/04/2016
551000,23/04/2016
2215000,23/04/2016
695000,23/04/2016
,23/04/2016
221000,23/04/2016
436000,23/04/2016
595000,23/04/2016
620000,23/04/2016
721000,23/04/2016
1025000,23/04/2016
605000,23/04/2016
786000,23/04/2016
728000,23/04/2016
1034000,23/04/2016
1250000,23/04/2016
870000,23/04/2016
801000,23/04/2016
1390000,23/04/2016
420000,23/04/2016
842500,23/04/2016
993000,23/04/2016
985000,23/04/2016
720000,23/04/2016
805000,23/04/2016
640000,23/04/2016
605000,23/04/2016
859000,23/04/2016
630000,23/04/2016
805000,23/04/2016
1532000,23/04/2016
1180000,23/04/2016
572000,23/04/2016
581000,23/04/2016
600000,23/04/2016
525000,23/04/2016
585000,23/04/2016
1115000,23/04/2016
692500,23/04/2016
790000,23/04/2016
1650000,23/04/2016
960000,23/04/2016
385000,23/04/2016
340000,23/04/2016
1050000,23/04/2016
,23/04/2016
480000,23/04/2016
1185000,23/04/2016
470000,23/04/2016
552250,23/04/2016
660000,23/04/2016
690000,23/04/2016
650000,23/04/2016
681000,23/04/2016
,23/04/2016
535000,23/04/2016
535000,23/04/2016
1518000,23/04/2016
570000,23/04/2016
750000,23/04/2016
940000,23/04/2016
605000,23/04/2016
532000,23/04/2016
4200000,23/04/2016
890000,23/04/2016
485000,23/04/2016
1385000,23/04/2016
745000,23/04/2016
1158000,23/04/2016
867000,23/04/2016
1542000,24/09/2016
726000,24/09/2016
978000,24/09/2016
,24/09/2016
463000,24/09/2016
540000,24/09/2016
480000,24/09/2016
610000,24/09/2016
565000,24/09/2016
515000,24/09/2016
1135000,24/09/2016
675000,24/09/2016
1350000,24/09/2016
1110000,24/09/2016
702000,24/09/2016
666000,24/09/2016
536000,24/09/2016
522500,24/09/2016
990000,24/09/2016
500000,24/09/2016
2410000,24/09/2016
650000,24/09/2016
1040000,24/09/2016
833000,24/09/2016
800000,24/09/2016
872500,24/09/2016
1703500,24/09/2016
780000,24/09/2016
1860000,24/09/2016
1350000,24/09/2016
635000,24/09/2016
1000000,24/09/2016
1150000,24/09/2016
965000,24/09/2016
870000,24/09/2016
1405000,24/09/2016
1161000,24/09/2016
1080000,24/09/2016
1266000,24/09/2016
850000,24/09/2016
1300000,24/09/2016
1070000,24/09/2016
1105000,24/09/2016
,24/09/2016
2320000,24/09/2016
,24/09/2016
,24/09/2016
1511000,24/09/2016
1310000,24/09/2016
450000,24/09/2016
880000,24/09/2016
1000000,24/09/2016
754000,24/09/2016
916000,24/09/2016
590000,24/09/2016
575000,24/09/2016
985000,24/09/2016
910000,24/09/2016
1315000,24/09/2016
735000,24/09/2016
1000000,24/09/2016
1140000,24/09/2016
575000,24/09/2016
950000,24/09/2016
325000,24/09/2016
1202500,24/09/2016
1116000,24/09/2016
580000,24/09/2016
810000,24/09/2016
903000,24/09/2016
,24/09/2016
2155000,24/09/2016
